itrial,d,method,coverage,width
9,10,jackknife-mm,0.92,3.469641900766807
9,10,CV+,0.92,3.414272944056566
9,10,split,0.92,3.391527929213546
10,10,naive,0.91,3.2986341030102206
10,10,jackknife,0.91,3.348870158433858
10,10,jackknife+,0.91,3.345473010444904
10,10,jackknife-mm,0.91,3.3845685464436657
10,10,CV+,0.91,3.3568970598424865
10,10,split,0.91,3.478264019515222
11,10,naive,0.9,3.1665608644883996
11,10,jackknife,0.9,3.201259329020677
11,10,jackknife+,0.9,3.20014257334511
11,10,jackknife-mm,0.9,3.2404692941273225
11,10,CV+,0.9,3.2231293845834004
11,10,split,0.92,3.3606713226461706
12,10,naive,0.9,3.3178012988213585
12,10,jackknife,0.9,3.345881540570643
12,10,jackknife+,0.9,3.3501223969625573
12,10,jackknife-mm,0.9,3.381809327700623
12,10,CV+,0.9,3.3307248764001596
12,10,split,0.91,3.356606113108226
13,10,naive,0.94,3.5413496879842423
13,10,jackknife,0.94,3.5643684618553944
13,10,jackknife+,0.94,3.570329633012151
13,10,jackknife-mm,0.94,3.600982940016889
13,10,CV+,0.94,3.5703337212380397
13,10,split,0.94,3.6427465419993927
14,10,naive,0.93,3.272130079307199
14,10,jackknife,0.93,3.3178300232475313
14,10,jackknife+,0.93,3.312151508449801
14,10,jackknife-mm,0.93,3.3508828362409484
14,10,CV+,0.93,3.288073829257793
14,10,split,0.92,3.3176310572467242
15,10,naive,0.91,3.186749086675951
15,10,jackknife,0.91,3.231553678910247
15,10,jackknife+,0.91,3.2288986674984024
15,10,jackknife-mm,0.91,3.266639230573034
15,10,CV+,0.91,3.2298537071937146
15,10,split,0.91,3.1714991322234924
16,10,naive,0.9,3.3057911741192747
16,10,jackknife,0.9,3.335823078026903
16,10,jackknife+,0.91,3.3342605024003524
16,10,jackknife-mm,0.91,3.371132130101257
16,10,CV+,0.9,3.32000248737712
16,10,split,0.9,3.445733811593978
17,10,naive,0.92,3.433909243695547
17,10,jackknife,0.92,3.4811202940434054
17,10,jackknife+,0.92,3.4806279756009486
17,10,jackknife-mm,0.92,3.51720788363235
17,10,CV+,0.92,3.464672182410118
17,10,split,0.91,3.4809097982829384
18,10,naive,0.93,3.2671227367274804
18,10,jackknife,0.93,3.2794099640259997
18,10,jackknife+,0.93,3.279487210847431
18,10,jackknife-mm,0.94,3.3143515814562634
18,10,CV+,0.94,3.2952182817368847
18,10,split,0.93,3.470665776533959
19,10,naive,0.91,3.208181514093577
19,10,jackknife,0.91,3.242761591968984
19,10,jackknife+,0.91,3.2427667028110623
19,10,jackknife-mm,0.91,3.279211418906529
19,10,CV+,0.91,3.236387690382181
19,10,split,0.91,3.233021838309735
20,10,naive,0.9,3.4959595514406328
20,10,jackknife,0.9,3.541397061635103
20,10,jackknife+,0.9,3.545299433000946
20,10,jackknife-mm,0.9,3.5724484456493943
20,10,CV+,0.9,3.557686310222868
20,10,split,0.87,3.3967371308196284
21,10,naive,0.94,3.3942990965632016
21,10,jackknife,0.94,3.4159108687650597
21,10,jackknife+,0.94,3.4167635239652863
21,10,jackknife-mm,0.94,3.4547137806681865
21,10,CV+,0.94,3.4455153955481364
21,10,split,0.93,3.4762911496410016
22,10,naive,0.91,3.385122746376815
22,10,jackknife,0.91,3.421841061484469
22,10,jackknife+,0.91,3.4233473002416797
22,10,jackknife-mm,0.92,3.4568024007437885
22,10,CV+,0.92,3.460426081700936
22,10,split,0.92,3.4928100029383335
23,10,naive,0.88,3.356952406048491
23,10,jackknife,0.88,3.3806770890076696
23,10,jackknife+,0.88,3.383577911089144
23,10,jackknife-mm,0.89,3.414633104587872
23,10,CV+,0.89,3.401660510518424
23,10,split,0.87,3.3157944584182464
24,10,naive,0.92,3.3973782039222495
24,10,jackknife,0.92,3.4254179427295894
24,10,jackknife+,0.92,3.4269448122355204
24,10,jackknife-mm,0.92,3.4573404755387402
24,10,CV+,0.92,3.432149880479669
24,10,split,0.92,3.3496658854933634
25,10,naive,0.95,3.294704036544605
25,10,jackknife,0.95,3.3087310345974923
25,10,jackknife+,0.95,3.3100095869773867
25,10,jackknife-mm,0.95,3.342331650168229
25,10,CV+,0.95,3.311190656086977
25,10,split,0.96,3.4052577102517234
26,10,naive,0.87,3.23666935060811
26,10,jackknife,0.88,3.2931880461185314
26,10,jackknife+,0.88,3.2884685486819665
26,10,jackknife-mm,0.88,3.3289056230464884
26,10,CV+,0.87,3.2533669686980566
26,10,split,0.87,3.2582959961786786
27,10,naive,0.93,3.2356171187886207
27,10,jackknife,0.93,3.2657406264131272
27,10,jackknife+,0.93,3.2717072488285255
27,10,jackknife-mm,0.93,3.300250321019129
27,10,CV+,0.93,3.2694209309043787
27,10,split,0.94,3.2801959271304195
28,10,naive,0.94,3.2450460299956494
28,10,jackknife,0.94,3.270784306164336
28,10,jackknife+,0.94,3.2779534128006764
28,10,jackknife-mm,0.95,3.3074053278906526
28,10,CV+,0.95,3.2956715531423595
28,10,split,0.94,3.2725870919873254
29,10,naive,0.87,3.2118224974407963
29,10,jackknife,0.88,3.2552312962702676
29,10,jackknife+,0.88,3.2536931714680843
29,10,jackknife-mm,0.88,3.2895907873727595
29,10,CV+,0.88,3.285554621128814
29,10,split,0.9,3.5083255751553697
30,10,naive,0.91,3.2239460886655484
30,10,jackknife,0.93,3.272730198058277
30,10,jackknife+,0.93,3.2681417717367096
30,10,jackknife-mm,0.94,3.309081095733345
30,10,CV+,0.93,3.2813904491729047
30,10,split,0.91,3.256870785813498
31,10,naive,0.96,3.4464086404335035
31,10,jackknife,0.96,3.4812655299768993
31,10,jackknife+,0.96,3.4798853638925054
31,10,jackknife-mm,0.96,3.5152308439631135
31,10,CV+,0.96,3.475690881081029
31,10,split,0.96,3.6452670311949755
32,10,naive,0.84,3.307401029965072
32,10,jackknife,0.84,3.339577165748494
32,10,jackknife+,0.84,3.3405331677856425
32,10,jackknife-mm,0.84,3.372765582425731
32,10,CV+,0.84,3.352601761735692
32,10,split,0.86,3.4434263791536246
33,10,naive,0.93,3.346376273620442
33,10,jackknife,0.93,3.361606472218096
33,10,jackknife+,0.93,3.363983214116433
33,10,jackknife-mm,0.93,3.3950743913743637
33,10,CV+,0.93,3.36830222799524
33,10,split,0.94,3.550572143424156
34,10,naive,0.92,3.250357069848923
34,10,jackknife,0.92,3.286483394802475
34,10,jackknife+,0.92,3.285635903011997
34,10,jackknife-mm,0.92,3.3216909329350184
34,10,CV+,0.92,3.2872490589967662
34,10,split,0.93,3.491502518793487
35,10,naive,0.92,3.43376685416361
35,10,jackknife,0.92,3.4696243618281475
35,10,jackknife+,0.92,3.467183092361162
35,10,jackknife-mm,0.93,3.506238731422583
35,10,CV+,0.93,3.4721542986061054
35,10,split,0.92,3.562820167149198
36,10,naive,0.88,3.1762722976124915
36,10,jackknife,0.88,3.2093893926166466
36,10,jackknife+,0.89,3.211726895428343
36,10,jackknife-mm,0.9,3.244982512499587
36,10,CV+,0.88,3.216197897930269
36,10,split,0.91,3.4242332973424086
37,10,naive,0.88,3.1951493314384374
37,10,jackknife,0.88,3.225544380464744
37,10,jackknife+,0.88,3.226240264161279
37,10,jackknife-mm,0.88,3.2560115407855377
37,10,CV+,0.88,3.2649247070843943
37,10,split,0.89,3.251951345485846
38,10,naive,0.84,3.258151860232429
38,10,jackknife,0.84,3.2953148462503874
38,10,jackknife+,0.84,3.2944981888720495
38,10,jackknife-mm,0.84,3.3298775291205938
38,10,CV+,0.84,3.297186498059887
38,10,split,0.86,3.363751731609398
39,10,naive,0.9,3.303570844589545
39,10,jackknife,0.9,3.3514880842475296
39,10,jackknife+,0.9,3.3478906572269405
39,10,jackknife-mm,0.9,3.388961235271944
39,10,CV+,0.9,3.356014412556696
39,10,split,0.89,3.3292705493850168
40,10,naive,0.95,3.1127115436736204
40,10,jackknife,0.95,3.1351039723189786
40,10,jackknife+,0.95,3.1358413298549395
40,10,jackknife-mm,0.95,3.170352882895941
40,10,CV+,0.95,3.1620695133591816
40,10,split,0.96,3.3558485819415647
41,10,naive,0.89,3.3612217579719963
41,10,jackknife,0.9,3.390288756829214
41,10,jackknife+,0.9,3.388564664479056
41,10,jackknife-mm,0.9,3.42791004460725
41,10,CV+,0.9,3.419881803858731
41,10,split,0.9,3.3492068060969
42,10,naive,0.88,3.386450381453284
42,10,jackknife,0.88,3.417320004998869
42,10,jackknife+,0.88,3.419462822321178
42,10,jackknife-mm,0.89,3.453513003967645
42,10,CV+,0.89,3.4461031494533927
42,10,split,0.87,3.3559232897912863
43,10,naive,0.86,3.189535092257831
43,10,jackknife,0.86,3.2088894305914595
43,10,jackknife+,0.86,3.209558352586906
43,10,jackknife-mm,0.87,3.2451912442602118
43,10,CV+,0.86,3.2356799155197047
43,10,split,0.85,3.1026925073179052
44,10,naive,0.88,3.2388322667023264
44,10,jackknife,0.88,3.2663761828397373
44,10,jackknife+,0.88,3.266968243505191
44,10,jackknife-mm,0.88,3.302110550800279
44,10,CV+,0.88,3.263279385552128
44,10,split,0.89,3.42866882928282
45,10,naive,0.86,3.176540722035436
45,10,jackknife,0.87,3.2153782641446695
45,10,jackknife+,0.87,3.217535306741433
45,10,jackknife-mm,0.88,3.2518646878857966
45,10,CV+,0.87,3.217867900957897
45,10,split,0.88,3.2625470269358505
46,10,naive,0.87,3.296996134946783
46,10,jackknife,0.87,3.3334289049477706
46,10,jackknife+,0.87,3.330610529765836
46,10,jackknife-mm,0.88,3.366034424409277
46,10,CV+,0.87,3.3261552976924302
46,10,split,0.87,3.447196335716188
47,10,naive,0.91,3.327447198547093
47,10,jackknife,0.91,3.357796489950863
47,10,jackknife+,0.91,3.3589247943477836
47,10,jackknife-mm,0.91,3.393054785028785
47,10,CV+,0.91,3.3881703129376173
47,10,split,0.9,3.3491896713022293
48,10,naive,0.87,3.248235849257566
48,10,jackknife,0.87,3.277716537000743
48,10,jackknife+,0.87,3.2805014674339423
48,10,jackknife-mm,0.87,3.314002174529976
48,10,CV+,0.87,3.275933454864443
48,10,split,0.88,3.3095744870798116
49,10,naive,0.94,3.294874653293442
49,10,jackknife,0.94,3.336139924097665
49,10,jackknife+,0.94,3.333491544747768
49,10,jackknife-mm,0.94,3.370420320535006
49,10,CV+,0.94,3.30821628144729
49,10,split,0.93,3.328552743399025
0,15,naive,0.91,3.0345708765675954
0,15,jackknife,0.91,3.0929335232242687
0,15,jackknife+,0.91,3.0898767889579197
0,15,jackknife-mm,0.91,3.134390398136209
0,15,CV+,0.91,3.10063369926562
0,15,split,0.87,3.16096667590943
1,15,naive,0.91,3.122521371364996
1,15,jackknife,0.91,3.174659820332823
1,15,jackknife+,0.91,3.1694775850809145
1,15,jackknife-mm,0.91,3.2157739117434834
1,15,CV+,0.91,3.1598330220790154
1,15,split,0.91,3.2903944142406836
2,15,naive,0.89,3.2424240132751887
2,15,jackknife,0.89,3.2807744538812718
2,15,jackknife+,0.89,3.280360161294545
2,15,jackknife-mm,0.89,3.3229440831033634
2,15,CV+,0.89,3.3272637510321657
2,15,split,0.92,3.531514802863906
3,15,naive,0.91,3.2490534400077995
3,15,jackknife,0.91,3.2913439874710666
3,15,jackknife+,0.91,3.295015265221626
3,15,jackknife-mm,0.91,3.3327980003830304
3,15,CV+,0.91,3.3089586759080136
3,15,split,0.92,3.3603730425136864
4,15,naive,0.86,3.305526604049989
4,15,jackknife,0.88,3.389580310045117
4,15,jackknife+,0.88,3.386467786081275
4,15,jackknife-mm,0.89,3.4328021906075077
4,15,CV+,0.88,3.397579475237242
4,15,split,0.89,3.5514579776568116
5,15,naive,0.84,3.0873575733414564
5,15,jackknife,0.84,3.148342359119131
5,15,jackknife+,0.84,3.147336732687285
5,15,jackknife-mm,0.84,3.1931429579624
5,15,CV+,0.84,3.1483713061031273
5,15,split,0.83,3.049698246778387
6,15,naive,0.91,3.295102268025801
6,15,jackknife,0.92,3.3435600792208384
6,15,jackknife+,0.92,3.350914503069483
6,15,jackknife-mm,0.92,3.3891497872541576
6,15,CV+,0.92,3.357385780988553
6,15,split,0.93,3.469318703186238
7,15,naive,0.93,3.3476266543593938
7,15,jackknife,0.93,3.4056170845866727
7,15,jackknife+,0.93,3.401555011438687
7,15,jackknife-mm,0.94,3.449991318713375
7,15,CV+,0.94,3.4306711560990886
7,15,split,0.93,3.5945492087435014
8,15,naive,0.92,3.23247187656646
8,15,jackknife,0.92,3.2762553746497036
8,15,jackknife+,0.92,3.2775896607171706
8,15,jackknife-mm,0.93,3.318702210988393
8,15,CV+,0.92,3.2757430486315484
8,15,split,0.91,3.2781460305675796
9,15,naive,0.89,3.284025627245347
9,15,jackknife,0.9,3.3232080336837853
9,15,jackknife+,0.9,3.3229924173933183
9,15,jackknife-mm,0.9,3.3656203826949733
9,15,CV+,0.89,3.3042785945269855
9,15,split,0.88,3.297543172782053
10,15,naive,0.93,3.223858475831281
10,15,jackknife,0.93,3.285773462741021
10,15,jackknife+,0.93,3.28199242409481
10,15,jackknife-mm,0.93,3.3272529653242287
10,15,CV+,0.93,3.2783859606843553
10,15,split,0.91,3.159780266585051
11,15,naive,0.82,3.1664423880887744
11,15,jackknife,0.82,3.2262002669553977
11,15,jackknife+,0.82,3.2256817229696675
11,15,jackknife-mm,0.83,3.2653027887606294
11,15,CV+,0.82,3.22548858279855
11,15,split,0.81,3.186060917224002
12,15,naive,0.9,2.977891997303833
12,15,jackknife,0.9,3.0205026023049073
12,15,jackknife+,0.91,3.0255767143244223
12,15,jackknife-mm,0.91,3.0591556800537894
12,15,CV+,0.9,3.0602829730942362
12,15,split,0.92,3.1243184220846594
13,15,naive,0.93,3.4018403551243583
13,15,jackknife,0.94,3.460453154476154
13,15,jackknife+,0.94,3.4585928347660353
13,15,jackknife-mm,0.94,3.5035657018938924
13,15,CV+,0.94,3.455150471138966
13,15,split,0.94,3.479445386588964
14,15,naive,0.92,3.2793180095876555
14,15,jackknife,0.92,3.3236276966124683
14,15,jackknife+,0.92,3.326284547982048
14,15,jackknife-mm,0.92,3.3679807856603916
14,15,CV+,0.92,3.3174753305851654
14,15,split,0.9,3.311272007908957
15,15,naive,0.9,3.280220607036027
15,15,jackknife,0.91,3.3436602808719336
15,15,jackknife+,0.92,3.3452479746662283
15,15,jackknife-mm,0.92,3.3890167299701197
15,15,CV+,0.92,3.3770938356016984
15,15,split,0.93,3.4853257478147466
16,15,naive,0.88,3.362357083513644
16,15,jackknife,0.89,3.4119593228168066
16,15,jackknife+,0.89,3.4160149940621234
16,15,jackknife-mm,0.9,3.460042448121296
16,15,CV+,0.89,3.3901367744700424
16,15,split,0.87,3.3712455589878245
17,15,naive,0.91,3.3387526079501924
17,15,jackknife,0.93,3.3817303432116073
17,15,jackknife+,0.93,3.379152190647239
17,15,jackknife-mm,0.94,3.4268534357813167
17,15,CV+,0.92,3.384287039214285
17,15,split,0.95,3.5883087721455253
18,15,naive,0.84,3.2421557771074623
18,15,jackknife,0.84,3.28441841858063
18,15,jackknife+,0.84,3.2875163268314735
18,15,jackknife-mm,0.85,3.3284793003034547
18,15,CV+,0.84,3.2715522982753185
18,15,split,0.76,2.997154523664219
19,15,naive,0.86,3.1014517379454674
19,15,jackknife,0.87,3.1695129500545467
19,15,jackknife+,0.87,3.166634434638067
19,15,jackknife-mm,0.88,3.21250621566936
19,15,CV+,0.88,3.190364804208079
19,15,split,0.87,3.1460613596011275
20,15,naive,0.94,3.457543790774517
20,15,jackknife,0.95,3.5151095812545337
20,15,jackknife+,0.95,3.522461094722918
20,15,jackknife-mm,0.95,3.55969500331509
20,15,CV+,0.95,3.54785461141923
20,15,split,0.92,3.407715848150551
21,15,naive,0.91,3.339687320859351
21,15,jackknife,0.91,3.387720905110694
21,15,jackknife+,0.91,3.3861017577459958
21,15,jackknife-mm,0.91,3.4359851686571674
21,15,CV+,0.91,3.3536395691567304
21,15,split,0.93,3.517144973331012
22,15,naive,0.92,3.402114595689097
22,15,jackknife,0.93,3.4416910218280963
22,15,jackknife+,0.93,3.440250085778452
22,15,jackknife-mm,0.93,3.484712459299981
22,15,CV+,0.92,3.4068634345900146
22,15,split,0.92,3.4187001998939746
23,15,naive,0.85,3.2459930206745544
23,15,jackknife,0.85,3.3043978972381014
23,15,jackknife+,0.85,3.2993352045284543
23,15,jackknife-mm,0.88,3.3482206505011827
23,15,CV+,0.86,3.306083760518842
23,15,split,0.91,3.3715173040387016
24,15,naive,0.85,3.3801897642218246
24,15,jackknife,0.86,3.425700116025268
24,15,jackknife+,0.86,3.4265202581424643
24,15,jackknife-mm,0.87,3.4658716001591268
24,15,CV+,0.87,3.4431095139070846
24,15,split,0.88,3.602895693064852
25,15,naive,0.88,3.2743188350317096
25,15,jackknife,0.89,3.336606281517055
25,15,jackknife+,0.89,3.335036555308974
25,15,jackknife-mm,0.89,3.3798649566939387
25,15,CV+,0.89,3.3268109124094583
25,15,split,0.91,3.5126383140051898
26,15,naive,0.85,3.1965700115181885
26,15,jackknife,0.87,3.2488421921693975
26,15,jackknife+,0.87,3.247053677921608
26,15,jackknife-mm,0.87,3.2919184838093423
26,15,CV+,0.87,3.2350883435982625
26,15,split,0.88,3.426704675796242
27,15,naive,0.88,3.3604179381486214
27,15,jackknife,0.88,3.4279939566664615
27,15,jackknife+,0.88,3.4201851961011247
27,15,jackknife-mm,0.89,3.47270862521733
27,15,CV+,0.88,3.389669194945201
27,15,split,0.89,3.442321142188808
28,15,naive,0.89,3.3580613551364937
28,15,jackknife,0.89,3.4162756576568536
28,15,jackknife+,0.89,3.41258668354794
28,15,jackknife-mm,0.89,3.4624552688510226
28,15,CV+,0.89,3.396025086196868
28,15,split,0.88,3.2608420198947505
29,15,naive,0.93,3.30452406726351
29,15,jackknife,0.93,3.355707169198204
29,15,jackknife+,0.93,3.357129392517369
29,15,jackknife-mm,0.93,3.3990676556564874
29,15,CV+,0.93,3.380466127731957
29,15,split,0.92,3.172940629643671
30,15,naive,0.91,3.2122171656362735
30,15,jackknife,0.91,3.245727557878108
30,15,jackknife+,0.91,3.25253618500126
30,15,jackknife-mm,0.92,3.2847067983670395
30,15,CV+,0.91,3.2677892267615243
30,15,split,0.92,3.26446694640231
31,15,naive,0.93,3.2897030029498584
31,15,jackknife,0.93,3.342787209586936
31,15,jackknife+,0.93,3.342239142342729
31,15,jackknife-mm,0.93,3.383404770798393
31,15,CV+,0.93,3.3398614546478824
31,15,split,0.93,3.3683441324100123
32,15,naive,0.9,3.3689616054329976
32,15,jackknife,0.9,3.4125927243426237
32,15,jackknife+,0.9,3.414077088120529
32,15,jackknife-mm,0.9,3.456264879093654
32,15,CV+,0.9,3.3974663402473384
32,15,split,0.91,3.4257329755071395
33,15,naive,0.83,3.1943602918507104
33,15,jackknife,0.83,3.2356421093221006
33,15,jackknife+,0.83,3.2343653427066794
33,15,jackknife-mm,0.85,3.282767584830657
33,15,CV+,0.83,3.240297581137877
33,15,split,0.83,3.1560279313075283
34,15,naive,0.89,3.3373387654162396
34,15,jackknife,0.9,3.3929484864876667
34,15,jackknife+,0.9,3.392738322865934
34,15,jackknife-mm,0.93,3.436689230509147
34,15,CV+,0.92,3.4052494158764666
34,15,split,0.89,3.4765446330384657
35,15,naive,0.89,3.304977434053037
35,15,jackknife,0.89,3.352254014028652
35,15,jackknife+,0.89,3.348625048903461
35,15,jackknife-mm,0.9,3.393395549432687
35,15,CV+,0.9,3.35839024732145
35,15,split,0.89,3.216873001741709
36,15,naive,0.93,3.2595863399518503
36,15,jackknife,0.93,3.301298753034081
36,15,jackknife+,0.94,3.302602616769115
36,15,jackknife-mm,0.94,3.3452932531880792
36,15,CV+,0.94,3.342113016711603
36,15,split,0.92,3.3334233126728976
37,15,naive,0.83,2.972756772433134
37,15,jackknife,0.88,3.02815518046153
37,15,jackknife+,0.88,3.0275812881355804
37,15,jackknife-mm,0.88,3.0710499660452273
37,15,CV+,0.88,3.03403518501114
37,15,split,0.89,3.2987201529809163
38,15,naive,0.89,3.2930919531331666
38,15,jackknife,0.9,3.339580105128692
38,15,jackknife+,0.9,3.345483230773865
38,15,jackknife-mm,0.91,3.3851102878107766
38,15,CV+,0.9,3.3449132622126627
38,15,split,0.89,3.2983882957895547
39,15,naive,0.93,3.409597341333206
39,15,jackknife,0.93,3.456524573591198
39,15,jackknife+,0.93,3.460834724535502
39,15,jackknife-mm,0.93,3.5023055602876356
39,15,CV+,0.93,3.4867439963979967
39,15,split,0.93,3.5617035516886113
40,15,naive,0.85,3.2041410636641654
40,15,jackknife,0.85,3.249506873091526
40,15,jackknife+,0.85,3.249562678486717
40,15,jackknife-mm,0.87,3.290536851162555
40,15,CV+,0.85,3.2459120219262405
40,15,split,0.8,3.0733053689314205
41,15,naive,0.92,3.4046004481717786
41,15,jackknife,0.94,3.4516526365013687
41,15,jackknife+,0.94,3.4530621294222446
41,15,jackknife-mm,0.94,3.4939184815866624
41,15,CV+,0.94,3.430715761940504
41,15,split,0.93,3.6779147712910576
42,15,naive,0.94,3.440786699013638
42,15,jackknife,0.94,3.5041567356720407
42,15,jackknife+,0.94,3.503685973255055
42,15,jackknife-mm,0.94,3.5513282569697564
42,15,CV+,0.94,3.5320386914364317
42,15,split,0.93,3.765990095636521
43,15,naive,0.89,3.2065834102533612
43,15,jackknife,0.92,3.254690676427873
43,15,jackknife+,0.92,3.256584344549432
43,15,jackknife-mm,0.92,3.2984287057137918
43,15,CV+,0.91,3.2561567076137057
43,15,split,0.9,3.3167411810662157
44,15,naive,0.93,3.310278710939491
44,15,jackknife,0.94,3.3590298506985055
44,15,jackknife+,0.94,3.3657911981355113
44,15,jackknife-mm,0.94,3.4016559968445317
44,15,CV+,0.94,3.376993231481564
44,15,split,0.94,3.5421762601451934
45,15,naive,0.94,3.355184497384773
45,15,jackknife,0.94,3.4077671950614494
45,15,jackknife+,0.94,3.406996363810208
45,15,jackknife-mm,0.95,3.4496955721663944
45,15,CV+,0.94,3.4303951509258384
45,15,split,0.93,3.301025200174934
46,15,naive,0.84,3.27937673205116
46,15,jackknife,0.85,3.3364947866824086
46,15,jackknife+,0.86,3.338033766786873
46,15,jackknife-mm,0.87,3.3840211037685672
46,15,CV+,0.85,3.3488110954620125
46,15,split,0.85,3.3239923081644855
47,15,naive,0.89,3.330118261933443
47,15,jackknife,0.89,3.37689951367584
47,15,jackknife+,0.89,3.3770180418123474
47,15,jackknife-mm,0.9,3.4199658208848036
47,15,CV+,0.89,3.3481008248424957
47,15,split,0.88,3.4969030997656314
48,15,naive,0.79,3.4185128527794912
48,15,jackknife,0.79,3.4673906945204553
48,15,jackknife+,0.79,3.470380764404325
48,15,jackknife-mm,0.81,3.5111604931603937
48,15,CV+,0.79,3.450974573341499
48,15,split,0.85,3.5691661783575745
49,15,naive,0.9,3.2596537218365658
49,15,jackknife,0.9,3.295830851914222
49,15,jackknife+,0.9,3.2935865522052366
49,15,jackknife-mm,0.9,3.33986052382944
49,15,CV+,0.9,3.30997666055771
49,15,split,0.9,3.5028593796257117
0,20,naive,0.9,3.2517223689763632
0,20,jackknife,0.9,3.343031282166732
0,20,jackknife+,0.9,3.3427988226362926
0,20,jackknife-mm,0.9,3.394041792463808
0,20,CV+,0.9,3.3005476322657397
0,20,split,0.89,3.3389528489803046
1,20,naive,0.9,3.1482185210252625
1,20,jackknife,0.9,3.212671368668625
1,20,jackknife+,0.9,3.2127104657232985
1,20,jackknife-mm,0.9,3.262496530558516
1,20,CV+,0.9,3.1973434556745315
1,20,split,0.91,3.2215691798494372
2,20,naive,0.86,3.153867116254957
2,20,jackknife,0.87,3.2622937819459477
2,20,jackknife+,0.87,3.2494859177991007
